E	pcent	pcent01	pcent02	pcent03	pcent04	pcent05	pcent06	pcent07	pcent08	pcent09	pcent10	pcent11	pcent12	Sgeo
0.093637	65.4132405566042	49.7294436809064	54.8084929464611	62.1829120128555	69.9556500529349	74.6484968445998	77.407129824136	79.1011029394868	79.0783339992112	76.1839110914568	68.2376028574946	49.7205349921135	44.0701324345979	72356.41
0.102049	64.6147721350432	48.8883678263009	54.0460334110105	61.475798477807	69.3143666447801	73.9719541427132	76.7834167940526	78.4910399687813	78.4524748320322	75.4341097351797	67.1484751795869	48.4734965507165	43.0670081640916	72356.41
0.111218	63.8057664968274	48.036320815227	53.2852444125928	60.7606672093128	68.6627759764686	73.3036808501852	76.130319822692	77.8600494062944	77.8111830764932	74.6624426587402	66.022558901914	47.240516701247	42.0671013837295	72356.41
0.12121	62.9844304773374	47.1572753750988	52.5242556008277	60.0473812448355	67.997645443689	72.6422394485833	75.4766538203625	77.2110524593626	77.1535355986067	73.8551789239182	64.8632535536106	46.0166370606063	41.0462261003856	72356.41
0.132099	62.1504830492332	46.2471536915354	51.7615657028142	59.3258388600051	67.3250967635348	71.9986564521282	74.8091065297318	76.556682906616	76.4828145658025	73.0158340067149	63.6518163699125	44.8086154486724	40.0054394301641	72356.41
0.143967	61.3042603312754	45.3065764570044	50.9848303181563	58.5910487498798	66.6410499207971	71.3614494401158	74.1468281594059	75.8930748808913	75.8009788418293	72.1546749451585	62.3762348801989	43.603009234358	38.9789138578464	72356.41
0.156901	60.4458887790973	44.3365573994504	50.1963205293556	57.8339579734168	65.9482710086294	70.7205629134456	73.4863000860295	75.2262997366792	75.1026922721242	71.2660541849161	61.0787075420745	42.3988906334723	37.9483226739529	72356.41
0.170998	59.5725430727728	43.3228500893313	49.4105879391603	57.0526024249117	65.2304202820708	70.072036302329	72.8120548823848	74.55077485125	74.3866024694088	70.3527230888662	59.7431667072064	41.2152959106842	36.9182832025045	72356.41
0.18636	58.6898984505816	42.3079016452533	48.613715123621	56.2638608464153	64.492569534595	69.4044618381726	72.134602168483	73.865168141483	73.6645154606516	69.4202981148995	58.3627099001135	40.0401745372648	35.9101492580821	72356.41
0.203103	57.7867740774746	41.266869484626	47.7886848973906	55.4534995773814	63.7351647478823	68.7080543821141	71.4538853564929	73.1791722699929	72.9294615237438	68.4598986672872	56.935985027358	38.8521938611704	34.8842628959838	72356.41
0.22135	56.8665684106023	40.2087376566772	46.9390320451192	54.6283233892801	62.9639272235563	67.9781075577174	70.7647042246702	72.4828729210966	72.1767227428899	67.4685523312458	55.4670449096758	37.6779176095925	33.8531288123056	72356.41
0.241237	55.931321234942	39.1306515846935	46.0719985072356	53.7861605488389	62.1730853560367	67.2073466553411	70.0573292452524	71.7802322083316	71.3979901540948	66.4415707424477	53.9700273476402	36.5372486776223	32.8365724711159	72356.41
0.26291	54.9775641799716	38.0372310578186	45.1849930259943	52.919370187189	61.3532729368155	66.4134925755152	69.3419435417941	71.0619393107531	70.6032272469805	65.358146782373	52.4236381862363	35.4155555611772	31.836204902395	72356.41
0.28653	54.0079548197365	36.9364478675461	44.2696613693509	52.0373073797691	60.5055234360551	65.5963545326178	68.6051016656045	70.3295683727781	69.7851173010251	64.22899507313	50.8520863796695	34.3188640536425	30.8522523526677	72356.41
0.312272	53.020669158893	35.8429460836763	43.326873979	51.1391788658714	59.6355281375122	64.7600313848932	67.8446408950886	69.5712782995811	68.925098938876	63.0667843337208	49.260606361306	33.2253499632195	29.8749085569565	72356.41
0.340327	52.0117268829097	34.7367952550876	42.3511523546666	50.2214987990454	58.7459669334127	63.9056306614403	67.0547904845209	68.7989531671538	68.0275096280512	61.8556327236396	47.6485618006947	32.1311805848015	28.8915040744691	72356.41
0.370903	50.9858691186408	33.6383635816965	41.3453666466334	49.2847615699236	57.8320733674579	63.0336877286182	66.2229384259876	67.9994942902455	67.1136653258544	60.5930669329173	46.0423512834775	31.022195154582	27.9338845478291	72356.41
0.404225	49.9390279978974	32.5514764503262	40.3027379509887	48.3431485220853	56.8848129279979	62.124714470319	65.3546586142116	67.1642996142032	66.1761213422048	59.2426191462948	44.4558696630626	29.9218475880641	26.9800409880963	72356.41
0.440541	48.8727394859592	31.4742851799347	39.2438993711256	47.3749738081494	55.9165797016476	61.1731937175779	64.4440218108831	66.3067650024418	65.2024476200724	57.8326777632099	42.8714437034887	28.8282769126921	26.0405588714252	72356.41
0.48012	47.7863328113884	30.4225875414064	38.169074598537	46.3885367493246	54.9063405345384	60.1902672048713	63.517121724811	65.4176560716216	64.1780805147871	56.359403174551	41.2828485706778	27.7432536408149	25.0989724648713	72356.41
0.523255	46.6810622361281	29.4093415908961	37.0697348237498	45.3807720424281	53.8773493791153	59.1490866320314	62.5564356440791	64.4960227468081	63.1195414857988	54.8101782351089	39.7043358889262	26.6707650932754	24.168807876124	72356.41
0.570265	45.5585170137457	28.4021327322903	35.9466513143232	44.3448417459272	52.8423637913788	58.0588840961705	61.5682285881244	63.5362939481759	62.0220405326414	53.1928966153464	38.14544635096	25.6307978098917	23.2523042558893	72356.41
0.621498	44.417545387075	27.4068674047384	34.8162618729818	43.2625548280485	51.7874092314235	56.9465717379327	60.5458474209706	62.5550864290441	60.8606504591549	51.5117098990121	36.5999617736002	24.6063378810619	22.3526184041101	72356.41
0.677335	43.2572845137387	26.4180053025055	33.6782140118993	42.1363491557955	50.7059020707385	55.8244118519582	59.4960462768753	61.5412471462617	59.6122929129857	49.7907278476182	35.0572582891518	23.5955197087197	21.473055042851	72356.41
0.738187	42.076566234791	25.424251737813	32.5287430851568	40.9590774425995	49.5804743913809	54.6771719280686	58.3973926913423	60.4984704353052	58.2867829819316	48.0453127389441	33.5294832117514	22.5996842896548	20.6332322730983	72356.41
0.804507	40.8796654718487	24.4271097614425	31.381594791885	39.7500336284646	48.4371749115434	53.5043582627551	57.2716796580063	59.401523427573	56.9233005833586	46.2540976621727	32.0207473625609	21.618483008615	19.8064815564084	72356.41
0.876785	39.6738627957942	23.4295762761414	30.2484922727835	38.5101688461554	47.2583268192333	52.3227823084384	56.0942542382353	58.2387176103809	55.4991162456132	44.4432665513893	30.5859554117083	20.6858107211618	19.009071333021	72356.41
0.955557	38.4603693072429	22.4529800677885	29.1284025849829	37.2554079632105	46.0233471028748	51.123317630102	54.8745915744945	57.0212736591072	54.0297838188039	42.6293540391978	29.1816472276575	19.7906400647223	18.2507358092883	72356.41
1.041406	37.2395297928418	21.4884285987936	28.0582405708449	35.982720487978	44.7325641717931	49.8978001429321	53.6231837372358	55.72002264141	52.520412994005	40.8331597075693	27.8074308910837	18.9180822126908	17.5265922667108	72356.41
1.134967	36.0045999698886	20.5380149521393	26.9864106332749	34.6881324802619	43.3810392754105	48.6274220632724	52.3353186264159	54.3496792491339	50.9549902390639	39.0803229859245	26.4673955551877	18.072399415107	16.8048939086651	72356.41
1.236934	34.7591910164014	19.6237692069094	25.9107989052101	33.3713736030463	41.9829930851879	47.3114564966636	51.0136009619158	52.9394235245827	49.3439063859862	37.3151991211453	25.1489271942565	17.2581328718978	16.1173625146484	72356.41
1.348062	33.4999959791166	18.7269202298797	24.8477883901396	32.0389023875772	40.541690662146	45.907426239297	49.6490777489875	51.4906262026218	47.6691778556361	35.5460945785317	23.8627891847148	16.4797465478342	15.4614400304512	72356.41
1.469174	32.2315726922407	17.8714140279035	23.7999120286432	30.7108388976373	39.0595291064549	44.4391611780739	48.2395021507908	49.977177873277	45.9600571959666	33.7924773999956	22.5862437555574	15.728521651159	14.8302381719255	72356.41
1.601167	30.9558910510559	17.0412431639611	22.7538962499654	29.4082787075076	37.5163141079359	42.9364713472343	46.7793219212807	48.4110656994001	44.2109806560931	32.0617626816337	21.3325769217895	15.0079257280233	14.2209091670008	72356.41
1.745018	29.6728337293436	16.2532768501106	21.6975912379029	28.1321383010587	35.96061570675	41.3699407671597	45.2612987369863	46.7863878000467	42.4161662243669	30.3445745492696	20.1011834756429	14.3200624974435	13.6341799549499	72356.41
1.901793	28.3854847195859	15.4751961645572	20.6540840992753	26.9058951005978	34.3770037421268	39.730319927516	43.6796284860237	45.1084432141664	40.6019420988813	28.6447049000781	18.9115358632094	13.6670600601835	13.0662547605864	72356.41
2.072653	27.0926400504706	14.736139532117	19.6360592187616	25.7050319229188	32.7706055571898	38.050630587059	42.000190239091	43.3766247703425	38.7223764676264	26.9738537074538	17.7653391939658	13.043591419824	12.5197963000841	72356.41
2.258864	25.7976737657197	14.0341589788798	18.6458058613863	24.5133793783014	31.1639142745301	36.3185312601128	40.2331336402753	41.5939735409459	36.8045769665763	25.3363077797388	16.6747434743189	12.4473220049738	11.9866198497096	72356.41
2.461803	24.4987559696687	13.3675854716595	17.6833813256636	23.3358767685938	29.5694733528433	34.5628840833623	38.4037156316572	39.7132464370891	34.8257171450296	23.7258537555074	15.6341800327591	11.8743914666049	11.4606832201883	72356.41
2.682975	23.2028030608092	12.7301766143264	16.7618835266084	22.1874521184252	28.0129083335639	32.7967788447395	36.5002856385763	37.7615668659262	32.7996928171488	22.1327356792106	14.6484055728909	11.3182219743991	10.9468900476664	72356.41
2.924018	21.9091272616688	12.1163604668556	15.8489178510191	21.0529481947995	26.4845085624884	30.9962214081568	34.5710866735217	35.7635293461456	30.7302257202913	20.572558425978	13.7081612729515	10.7829188622334	10.4367326931094	72356.41
3.186716	20.6292731368739	11.5300750529208	14.96004656397	19.9286191552224	24.9820843586848	29.1752998015454	32.6129318084772	33.7318276155372	28.6860479501835	19.0616196926334	12.8388788662686	10.2622903514738	9.92727476762057	72356.41
3.473015	19.3771424588621	10.9532457355082	14.0931860826567	18.8105071681355	23.5193541476186	27.3910065847103	30.6731389548658	31.6960594656324	26.7011473384655	17.6114203987584	12.03967257648	9.75960312880297	9.41418457575597	72356.41
3.785036	18.1518731332981	10.3859012063851	13.2724506729041	17.718308314775	22.103102185503	25.6319205290503	28.7752161108609	29.6296261219347	24.7193329812454	16.2522474783296	11.2992947544325	9.26178574882927	8.90139370663122	72356.41
4.125089	16.9581945273452	9.81776170070031	12.5047495477306	16.6095128256146	20.7336013944773	23.9294304929717	26.8936233085771	27.5540021353773	22.8209921600083	14.9896305841361	10.614741332582	8.75797334524259	8.39185408157654	72356.41
4.495693	15.8012115044185	9.2468841478594	11.7901809670981	15.5192150229253	19.3888377262861	22.2956178658606	25.0493264328439	25.5134576076285	20.9962019181996	13.8136840929999	9.97825824948784	8.25408876255087	7.87998098156305	72356.41
4.899593	14.6840289676421	8.6842810335119	11.1165290348122	14.4722281160906	18.0749995428909	20.7177786897729	23.2444510932369	23.5301864663264	19.2531857840846	12.7212987243048	9.37221752746391	7.75294399395378	7.3713816067954	72356.41
5.33978	13.6137291937712	8.11582816426901	10.4604320658242	13.4649309439117	16.7774304570033	19.1982931159701	21.5308479597881	21.6264612014614	17.6276105413983	11.7373541467314	8.79252936413757	7.25739425633307	6.87093227034103	72356.41
5.819513	12.5856321271448	7.55240902495001	9.81249617233248	12.5180728245861	15.5077041104235	17.7258459094938	19.88848270068	19.8158343815307	16.0894712598534	10.8314158416375	8.22625924564502	6.76545986310305	6.38190830853941	72356.41
6.342347	11.6055861342221	6.9939454772643	9.17146749247521	11.6411270566661	14.3000810543084	16.3172568561352	18.2954922640102	18.1083406934612	14.6498459686198	10.003615945877	7.6715302171363	6.2899274857208	5.90512036981503	72356.41
6.912153	10.672296994878	6.44877292844152	8.55497320047191	10.853536973376	13.1388330057179	14.9683333465641	16.7456600865883	16.496458899408	13.2756356855314	9.25593774248443	7.13426278619092	5.82972028551298	5.43953258765461	72356.41
7.533151	9.7921071715411	5.9251528797832	7.96478702818749	10.1338671437895	12.0820044696215	13.6982659411235	15.2400557517445	14.9931894999988	12.0094697134229	8.55930559056452	6.61669616221051	5.38009450955455	4.97060702817918	72356.41
8.20994	8.9664943177321	5.4245250018441	7.38370702762574	9.45856129586236	11.1382973457433	12.5412292201914	13.8440143298252	13.5693213077363	10.8454803653037	7.90239918941602	6.1178371849615	4.93674482996542	4.4989895178688	72356.41
8.947534	8.19576509338863	4.92789985378619	6.80943951153019	8.80560043520846	10.3041241718364	11.5030129257302	12.5610479122569	12.2480743231952	9.80668701564472	7.28915546824424	5.65008880652099	4.49383902294669	4.00920561893225	72356.41
9.751393	7.47455180621436	4.42684658302736	6.25022386102394	8.16492097873506	9.55349534396618	10.569356622031	11.4056032457447	11.0341901489725	8.88327508515851	6.71361248047507	5.20221223060816	4.03918711180187	3.50728892885493	72356.41
10.627473	6.7946181806904	3.90839859057479	5.7054099541051	7.544748800377	8.85832399666937	9.72375122287143	10.3636028775039	9.93166741228189	8.06050189093302	6.18682910637718	4.76177909201464	3.57773345590857	2.96559648610423	72356.41
11.582261	6.15168421806702	3.37022741594887	5.1841385638352	6.93880846777361	8.19950044539954	8.94691956276088	9.42097420037462	8.94640229255266	7.32505321354516	5.68816577924294	4.32236065804046	3.11300433361498	2.41543076439955	72356.41
12.622828	5.53878807550993	2.81656418292576	4.66938485067847	6.34808979446025	7.56885049640866	8.21445154420519	8.55696769633325	8.06022274168473	6.65876854819802	5.22139136318735	3.89129414407436	2.63308028553554	1.87537413484796	72356.41
13.756882	4.95391349057016	2.23773090226073	4.14900723085145	5.7760342959931	6.96381169687717	7.5283228631412	7.76513356567804	7.26141096012146	6.05622422130392	4.76638834354477	3.44540620420035	2.15453308499868	1.3903612744414	72356.41
14.99282	4.39617140098735	1.67911795653207	3.5973578145004	5.23033685268713	6.37750879572203	6.85913333813198	7.02060822174133	6.54379854772014	5.50529135706384	4.32175851188372	3.00789426688466	1.69960115355343	0.957379891445728	72356.41
16.339798	3.87010135461353	1.18038969311259	3.01528197525231	4.69638385943567	5.81346278319899	6.22634499180238	6.33242310240273	5.90522951909463	4.99419866495798	3.88342639416238	2.57216896146531	1.278727285549	0.587067925307501	72356.41
17.807789	3.37569110561518	0.748858856800113	2.42509565435264	4.1611024491411	5.26806143470086	5.63200254991	5.70667984889863	5.32483729400595	4.51140828667673	3.44113566467673	2.13805965038531	0.895551219343117	0.297288585281867	72356.41
19.407667	2.91694280595948	0.404144075881137	1.81986484457762	3.61763066306084	4.73943181210905	5.07624698730842	5.14212300453577	4.79545898417141	4.05119948740027	3.00267577190013	1.7232724658433	0.566234664521683	0.104242514272997	72356.41
21.151281	2.49493656315648	0.150303352564097	1.2630528343845	3.05797047800924	4.21239591337884	4.54192595721523	4.62081248714943	4.30783733358352	3.60085228132321	2.57252789226472	1.331020222447	0.294298683954169	0.0222536915817604	72356.41
23.051543	2.10912540634559	0.0249568646428992	0.804485616383934	2.47416614452313	3.67656220876941	4.02788640919451	4.11989028545968	3.83499365766368	3.15220227713865	2.15129434884432	0.97493460098382	0.0970140940847923	0.00326558262668608	72356.41
25.122528	1.75569674765902	0.000393322547519121	0.438005206399402	1.86549523064329	3.13778895620514	3.51981158257125	3.63020672034686	3.37348056448678	2.71870536232554	1.73598258119548	0.663361924777788	0.0127457136534282	0	72356.41
27.379573	1.43127850736007	0	0.167418044354877	1.32278678900934	2.58460070095049	3.01342982907718	3.14821090206095	2.92577749386244	2.28707138584154	1.34816882474574	0.40068937759238	4.76371402372117e-05	0	72356.41
29.839394	1.13565347533782	0	0.0310314835645843	0.871775961301341	2.03067465160293	2.50508897233971	2.67468551562672	2.48432230490204	1.86880808674164	0.993224999966726	0.186516603360246	0	0	72356.41
32.52021	0.868334045553053	0	0.000513136273079446	0.49913788984068	1.48882955930226	1.99213791848387	2.20184234915457	2.04528213395676	1.47460421088372	0.685115445369331	0.0464045658728354	0	0	72356.41
35.441873	0.636056497252214	0	0	0.210952507750087	1.01903389087527	1.49978738697799	1.74429588661254	1.63077830093325	1.11049852904062	0.425247993597367	0.00188833049575023	0	0	72356.41
38.626024	0.443075677888067	0	0	0.0407113779170849	0.639395534206096	1.07244416518299	1.32218030501388	1.2485076117161	0.792577765576488	0.207581354911551	0	0	0	72356.41
42.096243	0.289397288855667	0	0	0.000872520495123967	0.329496695560093	0.705449031052212	0.951900316689232	0.908931680833489	0.523778107859865	0.0562819095818817	0	0	0	72356.41
45.878232	0.171950783396323	0	0	0	0.103711502144767	0.411186796851011	0.635513785782172	0.617415281177354	0.295784101732635	0.00182104561646067	0	0	0	72356.41
50	0.0865833816377343	0	0	0	0.00671086245297274	0.175339427749871	0.371774686904661	0.370077519160921	0.115933246088753	0	0	0	0	72356.41
